user,recommendations
4167,"[Row(movie=557, rating=7.331521034240723), Row(movie=2825, rating=6.779399871826172), Row(movie=3382, rating=6.66850471496582), Row(movie=980, rating=6.4520158767700195), Row(movie=3533, rating=6.273986339569092), Row(movie=1138, rating=6.121438026428223), Row(movie=1570, rating=5.921974182128906), Row(movie=567, rating=5.682182788848877), Row(movie=844, rating=5.649495601654053), Row(movie=2192, rating=5.627559661865234)]"
4697,"[Row(movie=3413, rating=9.477629661560059), Row(movie=2219, rating=9.047992706298828), Row(movie=2892, rating=8.3976469039917), Row(movie=557, rating=8.289112091064453), Row(movie=1636, rating=8.127225875854492), Row(movie=630, rating=8.123554229736328), Row(movie=1891, rating=7.718853950500488), Row(movie=2127, rating=7.681894302368164), Row(movie=687, rating=7.631538391113281), Row(movie=2197, rating=7.520054340362549)]"
5457,"[Row(movie=2760, rating=10.354734420776367), Row(movie=980, rating=8.951601028442383), Row(movie=310, rating=7.736276149749756), Row(movie=557, rating=7.096650123596191), Row(movie=2705, rating=6.878391265869141), Row(movie=3382, rating=5.889298439025879), Row(movie=503, rating=5.822375297546387), Row(movie=1664, rating=5.722461700439453), Row(movie=2494, rating=5.667983055114746), Row(movie=3215, rating=5.579794883728027)]"
5867,"[Row(movie=557, rating=7.8268938064575195), Row(movie=3533, rating=7.295061111450195), Row(movie=3382, rating=7.147105693817139), Row(movie=1570, rating=7.007529258728027), Row(movie=1138, rating=6.713074207305908), Row(movie=729, rating=6.443077564239502), Row(movie=2538, rating=6.3678436279296875), Row(movie=2219, rating=6.23745059967041), Row(movie=2192, rating=6.210289001464844), Row(movie=97, rating=6.198934555053711)]"
5949,"[Row(movie=557, rating=7.074664115905762), Row(movie=980, rating=6.448554992675781), Row(movie=3382, rating=6.37740421295166), Row(movie=2825, rating=6.205472946166992), Row(movie=3533, rating=5.941290855407715), Row(movie=310, rating=5.843578338623047), Row(movie=1570, rating=5.841274261474609), Row(movie=1138, rating=5.648456573486328), Row(movie=2209, rating=5.562924385070801), Row(movie=2705, rating=5.4951982498168945)]"
4531,"[Row(movie=2760, rating=12.83321762084961), Row(movie=980, rating=10.463281631469727), Row(movie=2705, rating=9.863944053649902), Row(movie=2962, rating=9.725435256958008), Row(movie=310, rating=8.292119026184082), Row(movie=503, rating=8.065936088562012), Row(movie=106, rating=7.023530006408691), Row(movie=1360, rating=6.780819892883301), Row(movie=2673, rating=6.713845729827881), Row(movie=751, rating=6.496387004852295)]"
5211,"[Row(movie=980, rating=8.388904571533203), Row(movie=2760, rating=7.544464588165283), Row(movie=557, rating=7.285623550415039), Row(movie=729, rating=6.484082221984863), Row(movie=3382, rating=6.23239803314209), Row(movie=2705, rating=5.974027633666992), Row(movie=1149, rating=5.613073825836182), Row(movie=3533, rating=5.608118057250977), Row(movie=3778, rating=5.600804328918457), Row(movie=1570, rating=5.588532447814941)]"
513,"[Row(movie=2760, rating=7.902829170227051), Row(movie=310, rating=7.11964225769043), Row(movie=980, rating=7.049326419830322), Row(movie=557, rating=6.899310111999512), Row(movie=3382, rating=5.895764350891113), Row(movie=2705, rating=5.32335090637207), Row(movie=729, rating=5.128345012664795), Row(movie=1651, rating=5.103847503662109), Row(movie=2309, rating=5.026515483856201), Row(movie=2494, rating=5.003946781158447)]"
1133,"[Row(movie=310, rating=9.400491714477539), Row(movie=980, rating=7.299002170562744), Row(movie=557, rating=6.810834884643555), Row(movie=1651, rating=6.774172306060791), Row(movie=2760, rating=6.629777908325195), Row(movie=853, rating=6.42852783203125), Row(movie=2964, rating=6.339450359344482), Row(movie=2705, rating=6.282778263092041), Row(movie=1039, rating=5.888963222503662), Row(movie=3382, rating=5.8543219566345215)]"
3703,"[Row(movie=2825, rating=10.622881889343262), Row(movie=2192, rating=9.283464431762695), Row(movie=1138, rating=8.77379035949707), Row(movie=557, rating=8.14897346496582), Row(movie=3533, rating=7.890633583068848), Row(movie=3382, rating=7.703557014465332), Row(movie=567, rating=7.552004814147949), Row(movie=844, rating=6.952192783355713), Row(movie=2800, rating=6.803126335144043), Row(movie=2830, rating=6.73290491104126)]"
4624,"[Row(movie=2892, rating=9.637635231018066), Row(movie=2760, rating=9.146917343139648), Row(movie=729, rating=8.856094360351562), Row(movie=1567, rating=8.80191421508789), Row(movie=980, rating=8.563480377197266), Row(movie=1664, rating=7.751607894897461), Row(movie=557, rating=7.513246536254883), Row(movie=136, rating=7.456517696380615), Row(movie=2850, rating=7.406713962554932), Row(movie=59, rating=7.33547306060791)]"
1005,"[Row(movie=310, rating=8.372353553771973), Row(movie=557, rating=7.763801574707031), Row(movie=3382, rating=7.1437225341796875), Row(movie=2760, rating=6.158744812011719), Row(movie=2705, rating=6.023922920227051), Row(movie=1039, rating=5.771669387817383), Row(movie=106, rating=5.704465866088867), Row(movie=2309, rating=5.543257236480713), Row(movie=980, rating=5.541434288024902), Row(movie=3542, rating=5.480216979980469)]"
78,"[Row(movie=2562, rating=7.107947826385498), Row(movie=557, rating=6.927241802215576), Row(movie=2129, rating=6.893867015838623), Row(movie=2760, rating=6.837413311004639), Row(movie=980, rating=6.33299446105957), Row(movie=2850, rating=6.3223443031311035), Row(movie=1664, rating=6.231098175048828), Row(movie=1002, rating=6.215025901794434), Row(movie=3382, rating=6.184045314788818), Row(movie=1149, rating=5.96592378616333)]"
918,"[Row(movie=2342, rating=6.831274032592773), Row(movie=2219, rating=6.415202617645264), Row(movie=557, rating=6.237128257751465), Row(movie=3382, rating=6.22498083114624), Row(movie=630, rating=5.934545993804932), Row(movie=874, rating=5.621936798095703), Row(movie=2192, rating=5.569514274597168), Row(movie=2197, rating=5.499256610870361), Row(movie=2984, rating=5.285130500793457), Row(movie=3413, rating=5.166619777679443)]"
1808,"[Row(movie=2342, rating=12.19071102142334), Row(movie=630, rating=10.08967399597168), Row(movie=2984, rating=9.964041709899902), Row(movie=2219, rating=9.595718383789062), Row(movie=1891, rating=9.544492721557617), Row(movie=3293, rating=9.492042541503906), Row(movie=874, rating=9.46168041229248), Row(movie=1796, rating=9.304332733154297), Row(movie=2823, rating=8.624641418457031), Row(movie=2197, rating=8.581668853759766)]"
2848,"[Row(movie=557, rating=6.958934307098389), Row(movie=3382, rating=6.447472095489502), Row(movie=2342, rating=5.968522548675537), Row(movie=2562, rating=5.82345724105835), Row(movie=1567, rating=5.491969108581543), Row(movie=2127, rating=5.287074089050293), Row(movie=1930, rating=5.2480149269104), Row(movie=124, rating=5.22885799407959), Row(movie=3523, rating=5.167703628540039), Row(movie=2984, rating=5.0439372062683105)]"
321,"[Row(movie=557, rating=7.326656818389893), Row(movie=3382, rating=6.520387172698975), Row(movie=980, rating=6.1401848793029785), Row(movie=729, rating=5.735124588012695), Row(movie=1570, rating=5.663055896759033), Row(movie=3533, rating=5.614484786987305), Row(movie=310, rating=5.569012641906738), Row(movie=1149, rating=5.201434135437012), Row(movie=3800, rating=5.100817680358887), Row(movie=3245, rating=5.058167457580566)]"
961,"[Row(movie=310, rating=8.750542640686035), Row(movie=1539, rating=8.035140991210938), Row(movie=1651, rating=7.875005722045898), Row(movie=853, rating=7.691222190856934), Row(movie=557, rating=7.204559326171875), Row(movie=1659, rating=6.994363307952881), Row(movie=2964, rating=6.916571617126465), Row(movie=1570, rating=6.621833324432373), Row(movie=3413, rating=6.598172664642334), Row(movie=776, rating=6.466111660003662)]"
2971,"[Row(movie=2192, rating=11.620116233825684), Row(movie=2825, rating=11.481721878051758), Row(movie=1138, rating=9.270459175109863), Row(movie=2562, rating=8.572338104248047), Row(movie=1543, rating=8.275528907775879), Row(movie=2800, rating=8.010814666748047), Row(movie=2129, rating=7.751428604125977), Row(movie=2538, rating=7.636338710784912), Row(movie=874, rating=7.621642112731934), Row(movie=3533, rating=7.39368200302124)]"
4061,"[Row(movie=310, rating=10.433642387390137), Row(movie=853, rating=8.047080039978027), Row(movie=1651, rating=7.972881317138672), Row(movie=1659, rating=7.169010162353516), Row(movie=557, rating=7.143698692321777), Row(movie=1039, rating=6.704402923583984), Row(movie=2209, rating=6.669015884399414), Row(movie=3382, rating=6.521873950958252), Row(movie=1539, rating=6.227847576141357), Row(movie=1519, rating=6.076528549194336)]"
5251,"[Row(movie=557, rating=6.880998611450195), Row(movie=2760, rating=6.498404026031494), Row(movie=729, rating=6.137195110321045), Row(movie=1664, rating=6.1151933670043945), Row(movie=3382, rating=6.033156394958496), Row(movie=2562, rating=6.024940490722656), Row(movie=2850, rating=6.001838684082031), Row(movie=980, rating=5.981836318969727), Row(movie=2892, rating=5.976553916931152), Row(movie=2129, rating=5.9496073722839355)]"
1160,"[Row(movie=557, rating=6.800756454467773), Row(movie=310, rating=6.271657943725586), Row(movie=3382, rating=6.092101573944092), Row(movie=3517, rating=4.974009037017822), Row(movie=853, rating=4.9010114669799805), Row(movie=776, rating=4.822564125061035), Row(movie=2127, rating=4.752422332763672), Row(movie=1651, rating=4.725005626678467), Row(movie=598, rating=4.716537952423096), Row(movie=3413, rating=4.698619842529297)]"
362,"[Row(movie=1930, rating=7.332550048828125), Row(movie=310, rating=7.039568901062012), Row(movie=2562, rating=7.025969982147217), Row(movie=557, rating=6.96071720123291), Row(movie=2760, rating=6.599368095397949), Row(movie=3382, rating=6.522718906402588), Row(movie=3523, rating=6.274990081787109), Row(movie=2342, rating=6.244011878967285), Row(movie=124, rating=6.213757514953613), Row(movie=2602, rating=6.176711082458496)]"
4512,"[Row(movie=3413, rating=7.830187797546387), Row(movie=2219, rating=7.289587020874023), Row(movie=557, rating=7.193824768066406), Row(movie=1539, rating=7.014902591705322), Row(movie=3382, rating=6.527584075927734), Row(movie=1659, rating=6.329751014709473), Row(movie=310, rating=6.0667314529418945), Row(movie=2209, rating=6.047782897949219), Row(movie=853, rating=5.9804229736328125), Row(movie=1570, rating=5.973538398742676)]"
5222,"[Row(movie=980, rating=6.441531658172607), Row(movie=557, rating=6.417365074157715), Row(movie=2760, rating=6.233301162719727), Row(movie=729, rating=5.744376182556152), Row(movie=3382, rating=5.44802188873291), Row(movie=310, rating=4.911868572235107), Row(movie=1664, rating=4.72498893737793), Row(movie=1149, rating=4.67495059967041), Row(movie=649, rating=4.661733150482178), Row(movie=1570, rating=4.554775714874268)]"
613,"[Row(movie=2825, rating=7.479418754577637), Row(movie=2192, rating=6.9750189781188965), Row(movie=557, rating=6.759407997131348), Row(movie=3382, rating=6.664317607879639), Row(movie=310, rating=6.559238910675049), Row(movie=2765, rating=6.114009380340576), Row(movie=1138, rating=5.6948747634887695), Row(movie=2800, rating=5.585992813110352), Row(movie=1039, rating=5.230890274047852), Row(movie=526, rating=5.223710536956787)]"
633,"[Row(movie=980, rating=10.565750122070312), Row(movie=2964, rating=10.131521224975586), Row(movie=2825, rating=9.655043601989746), Row(movie=2705, rating=8.807870864868164), Row(movie=1864, rating=8.126679420471191), Row(movie=567, rating=7.976222991943359), Row(movie=844, rating=7.874409198760986), Row(movie=2930, rating=7.72260046005249), Row(movie=1570, rating=7.700201034545898), Row(movie=2673, rating=7.6271772384643555)]"
673,"[Row(movie=2825, rating=10.6403169631958), Row(movie=980, rating=9.901400566101074), Row(movie=2705, rating=9.568669319152832), Row(movie=2760, rating=9.095847129821777), Row(movie=2962, rating=8.541242599487305), Row(movie=2129, rating=8.060916900634766), Row(movie=682, rating=7.979787826538086), Row(movie=3657, rating=7.780385971069336), Row(movie=2562, rating=7.736999034881592), Row(movie=2673, rating=7.700510025024414)]"
1533,"[Row(movie=310, rating=8.16023063659668), Row(movie=557, rating=8.083324432373047), Row(movie=3413, rating=7.88805627822876), Row(movie=2219, rating=7.683457374572754), Row(movie=3382, rating=7.623377799987793), Row(movie=1659, rating=7.09748649597168), Row(movie=2209, rating=7.03264045715332), Row(movie=853, rating=6.985273838043213), Row(movie=3116, rating=6.811366081237793), Row(movie=1539, rating=6.608748435974121)]"
5543,"[Row(movie=2760, rating=8.497434616088867), Row(movie=980, rating=7.5266218185424805), Row(movie=776, rating=7.432692527770996), Row(movie=1567, rating=7.3064751625061035), Row(movie=2602, rating=7.239551544189453), Row(movie=557, rating=7.2072906494140625), Row(movie=729, rating=7.143632888793945), Row(movie=310, rating=6.892790794372559), Row(movie=598, rating=6.614600658416748), Row(movie=37, rating=6.5992231369018555)]"
974,"[Row(movie=980, rating=11.914167404174805), Row(movie=2760, rating=10.176521301269531), Row(movie=2964, rating=9.775318145751953), Row(movie=3636, rating=8.433592796325684), Row(movie=729, rating=7.812626838684082), Row(movie=1570, rating=7.199604034423828), Row(movie=1574, rating=6.859013557434082), Row(movie=1553, rating=6.586803436279297), Row(movie=2705, rating=6.582595348358154), Row(movie=3443, rating=6.493487358093262)]"
2564,"[Row(movie=2219, rating=7.727726936340332), Row(movie=557, rating=7.6232709884643555), Row(movie=2538, rating=7.194719314575195), Row(movie=3382, rating=7.05048131942749), Row(movie=874, rating=7.0182695388793945), Row(movie=2892, rating=7.0117363929748535), Row(movie=1796, rating=6.744955539703369), Row(movie=3413, rating=6.705397605895996), Row(movie=1846, rating=6.628251552581787), Row(movie=729, rating=6.544381141662598)]"
5934,"[Row(movie=557, rating=7.6032209396362305), Row(movie=729, rating=7.45210075378418), Row(movie=2892, rating=6.62874698638916), Row(movie=3382, rating=6.457001686096191), Row(movie=1570, rating=6.3343000411987305), Row(movie=3413, rating=6.089416027069092), Row(movie=776, rating=6.060405731201172), Row(movie=1636, rating=5.9480719566345215), Row(movie=980, rating=5.858433246612549), Row(movie=1493, rating=5.830114841461182)]"
2625,"[Row(movie=310, rating=7.727794170379639), Row(movie=557, rating=6.685229301452637), Row(movie=3382, rating=6.3639020919799805), Row(movie=853, rating=5.8706512451171875), Row(movie=1659, rating=5.61482572555542), Row(movie=2765, rating=5.501540184020996), Row(movie=1039, rating=5.474069595336914), Row(movie=1651, rating=5.473209381103516), Row(movie=3413, rating=5.383479118347168), Row(movie=3517, rating=5.368886947631836)]"
4725,"[Row(movie=557, rating=6.701694011688232), Row(movie=3382, rating=6.367103576660156), Row(movie=2342, rating=6.225262641906738), Row(movie=2219, rating=5.940598487854004), Row(movie=3413, rating=5.897947788238525), Row(movie=2984, rating=5.823070526123047), Row(movie=630, rating=5.598733425140381), Row(movie=2197, rating=5.514918327331543), Row(movie=1436, rating=5.264346122741699), Row(movie=3517, rating=5.190336227416992)]"
4126,"[Row(movie=2984, rating=8.836211204528809), Row(movie=2342, rating=8.269598007202148), Row(movie=630, rating=7.098696231842041), Row(movie=1436, rating=7.049240589141846), Row(movie=3413, rating=7.045185089111328), Row(movie=557, rating=6.9628801345825195), Row(movie=3382, rating=6.790097713470459), Row(movie=1891, rating=6.787848472595215), Row(movie=2197, rating=6.561677932739258), Row(movie=310, rating=6.451441764831543)]"
