movie,recommendations
1353,"[Row(user=1213, rating=6.295981407165527), Row(user=4441, rating=6.20879602432251), Row(user=5297, rating=6.146390914916992), Row(user=2618, rating=5.719337463378906), Row(user=283, rating=5.650119304656982), Row(user=2364, rating=5.6434478759765625), Row(user=2502, rating=5.5713114738464355), Row(user=5122, rating=5.530891418457031), Row(user=1319, rating=5.48297643661499), Row(user=5072, rating=5.464486122131348)]"
2193,"[Row(user=2329, rating=5.063813209533691), Row(user=5973, rating=5.053245544433594), Row(user=2867, rating=5.022459506988525), Row(user=4201, rating=4.879832744598389), Row(user=2441, rating=4.879591941833496), Row(user=5218, rating=4.7779741287231445), Row(user=1704, rating=4.722283840179443), Row(user=1171, rating=4.7199788093566895), Row(user=1702, rating=4.683534145355225), Row(user=1673, rating=4.676356315612793)]"
3793,"[Row(user=2329, rating=5.234049320220947), Row(user=2867, rating=5.13972282409668), Row(user=210, rating=5.076414108276367), Row(user=2441, rating=5.069674491882324), Row(user=1341, rating=5.010616302490234), Row(user=4201, rating=5.0080389976501465), Row(user=5973, rating=4.980499267578125), Row(user=1171, rating=4.933282375335693), Row(user=3820, rating=4.896573066711426), Row(user=153, rating=4.891595840454102)]"
169,"[Row(user=1213, rating=4.452093601226807), Row(user=5297, rating=4.382889747619629), Row(user=2364, rating=4.345279216766357), Row(user=527, rating=4.303408145904541), Row(user=283, rating=4.1295905113220215), Row(user=3902, rating=4.1080546379089355), Row(user=5590, rating=4.02532958984375), Row(user=1310, rating=4.0241169929504395), Row(user=101, rating=4.0089240074157715), Row(user=3960, rating=3.986480712890625)]"
1349,"[Row(user=745, rating=8.654685974121094), Row(user=5810, rating=8.42805004119873), Row(user=3545, rating=8.190411567687988), Row(user=527, rating=7.923104763031006), Row(user=4493, rating=7.437407970428467), Row(user=2755, rating=6.95782470703125), Row(user=5983, rating=6.900435924530029), Row(user=1756, rating=6.740210056304932), Row(user=5590, rating=6.721449375152588), Row(user=246, rating=6.615190505981445)]"
2729,"[Row(user=1459, rating=5.254593849182129), Row(user=3545, rating=5.253310203552246), Row(user=2755, rating=5.202313423156738), Row(user=468, rating=5.153499603271484), Row(user=417, rating=5.15117883682251), Row(user=239, rating=5.119441986083984), Row(user=4925, rating=5.0749335289001465), Row(user=4589, rating=5.063614368438721), Row(user=3703, rating=4.9886369705200195), Row(user=1927, rating=4.98463249206543)]"
1461,"[Row(user=2364, rating=4.795435905456543), Row(user=2618, rating=4.6233439445495605), Row(user=2697, rating=4.56679630279541), Row(user=1310, rating=4.544670581817627), Row(user=101, rating=4.538512706756592), Row(user=283, rating=4.536252498626709), Row(user=5606, rating=4.5339202880859375), Row(user=2045, rating=4.531220436096191), Row(user=1213, rating=4.530052185058594), Row(user=5297, rating=4.507076740264893)]"
2071,"[Row(user=2339, rating=5.672948837280273), Row(user=491, rating=5.566415786743164), Row(user=3787, rating=5.528106689453125), Row(user=283, rating=5.519194602966309), Row(user=2534, rating=5.492049694061279), Row(user=3296, rating=5.440383434295654), Row(user=5004, rating=5.422695159912109), Row(user=207, rating=5.420398712158203), Row(user=5560, rating=5.419581413269043), Row(user=5022, rating=5.37403678894043)]"
2681,"[Row(user=2560, rating=8.69169807434082), Row(user=4441, rating=8.402077674865723), Row(user=1813, rating=7.747875213623047), Row(user=540, rating=7.423034191131592), Row(user=144, rating=7.357884407043457), Row(user=4383, rating=7.341274261474609), Row(user=2202, rating=7.332068920135498), Row(user=5325, rating=7.274651527404785), Row(user=5122, rating=7.268187522888184), Row(user=5297, rating=7.182147026062012)]"
283,"[Row(user=5810, rating=7.313216686248779), Row(user=527, rating=7.0007123947143555), Row(user=5328, rating=6.674837589263916), Row(user=5983, rating=6.607036590576172), Row(user=5758, rating=6.46443510055542), Row(user=1102, rating=6.404365539550781), Row(user=5590, rating=6.393931865692139), Row(user=3897, rating=6.323175430297852), Row(user=745, rating=6.286385536193848), Row(user=4228, rating=6.189948558807373)]"
139,"[Row(user=2867, rating=5.301239490509033), Row(user=283, rating=5.278725624084473), Row(user=3902, rating=5.128199577331543), Row(user=1856, rating=5.044792652130127), Row(user=5973, rating=5.027506351470947), Row(user=3296, rating=5.0022478103637695), Row(user=2694, rating=4.992854118347168), Row(user=4801, rating=4.961368083953857), Row(user=2363, rating=4.954071998596191), Row(user=1341, rating=4.935116767883301)]"
359,"[Row(user=2640, rating=5.19331169128418), Row(user=5119, rating=5.102444648742676), Row(user=5901, rating=5.066821098327637), Row(user=4676, rating=4.956872940063477), Row(user=1657, rating=4.898520469665527), Row(user=1341, rating=4.857144832611084), Row(user=2989, rating=4.848691940307617), Row(user=1862, rating=4.835904598236084), Row(user=5577, rating=4.834671974182129), Row(user=1929, rating=4.830264091491699)]"
479,"[Row(user=101, rating=5.104727268218994), Row(user=5973, rating=4.990476131439209), Row(user=5783, rating=4.981073379516602), Row(user=3902, rating=4.928268909454346), Row(user=2867, rating=4.901497840881348), Row(user=4143, rating=4.885568618774414), Row(user=2697, rating=4.874734401702881), Row(user=5668, rating=4.850430488586426), Row(user=283, rating=4.810516357421875), Row(user=4801, rating=4.7982025146484375)]"
2519,"[Row(user=527, rating=6.950446128845215), Row(user=4228, rating=6.6313157081604), Row(user=745, rating=6.247291088104248), Row(user=5983, rating=6.2401885986328125), Row(user=2755, rating=6.121460437774658), Row(user=1756, rating=6.0837883949279785), Row(user=246, rating=5.842028617858887), Row(user=141, rating=5.66572904586792), Row(user=4844, rating=5.553164005279541), Row(user=538, rating=5.508903503417969)]"
3419,"[Row(user=3545, rating=8.320121765136719), Row(user=489, rating=7.166476726531982), Row(user=2982, rating=6.959474563598633), Row(user=4538, rating=6.880882263183594), Row(user=5999, rating=6.8318705558776855), Row(user=27, rating=6.828548431396484), Row(user=1535, rating=6.718860149383545), Row(user=1459, rating=6.6480255126953125), Row(user=5439, rating=6.593169689178467), Row(user=1411, rating=6.520556926727295)]"
3539,"[Row(user=5901, rating=7.130588531494141), Row(user=4427, rating=6.508403778076172), Row(user=3235, rating=6.313783168792725), Row(user=814, rating=6.250785827636719), Row(user=2202, rating=6.204026699066162), Row(user=1657, rating=6.149642467498779), Row(user=5529, rating=5.9584431648254395), Row(user=4441, rating=5.9521894454956055), Row(user=2640, rating=5.918717384338379), Row(user=532, rating=5.900900840759277)]"
2880,"[Row(user=3235, rating=4.969792366027832), Row(user=210, rating=4.9006123542785645), Row(user=2311, rating=4.817134380340576), Row(user=532, rating=4.760256290435791), Row(user=283, rating=4.729552745819092), Row(user=2560, rating=4.726566314697266), Row(user=535, rating=4.712250709533691), Row(user=1341, rating=4.711433410644531), Row(user=2329, rating=4.698268413543701), Row(user=168, rating=4.68614387512207)]"
1144,"[Row(user=5810, rating=13.053459167480469), Row(user=745, rating=13.048822402954102), Row(user=5590, rating=11.877218246459961), Row(user=4676, rating=11.779114723205566), Row(user=3275, rating=11.663544654846191), Row(user=527, rating=11.232428550720215), Row(user=4493, rating=10.434410095214844), Row(user=4143, rating=10.179543495178223), Row(user=1394, rating=9.993086814880371), Row(user=4231, rating=9.814977645874023)]"
1444,"[Row(user=491, rating=14.5563383102417), Row(user=4383, rating=13.36457347869873), Row(user=599, rating=10.865375518798828), Row(user=5214, rating=10.678305625915527), Row(user=3570, rating=10.453329086303711), Row(user=1864, rating=10.333653450012207), Row(user=2297, rating=10.332783699035645), Row(user=4703, rating=10.223718643188477), Row(user=1416, rating=10.161744117736816), Row(user=540, rating=10.029561996459961)]"
1994,"[Row(user=2867, rating=5.6321845054626465), Row(user=527, rating=5.535506725311279), Row(user=2755, rating=5.506711483001709), Row(user=141, rating=5.42328405380249), Row(user=1157, rating=5.3152875900268555), Row(user=745, rating=5.286394119262695), Row(user=2694, rating=5.21347713470459), Row(user=5400, rating=5.1923675537109375), Row(user=5672, rating=5.147731304168701), Row(user=1007, rating=5.122180938720703)]"
2026,"[Row(user=2364, rating=5.81289529800415), Row(user=5297, rating=5.714591026306152), Row(user=1213, rating=5.518454074859619), Row(user=1310, rating=5.373302936553955), Row(user=3902, rating=5.341248035430908), Row(user=3061, rating=5.3212714195251465), Row(user=527, rating=5.293078899383545), Row(user=283, rating=5.279599189758301), Row(user=2697, rating=5.274028301239014), Row(user=3960, rating=5.200339317321777)]"
2736,"[Row(user=491, rating=5.691006183624268), Row(user=3787, rating=5.154077529907227), Row(user=784, rating=5.053689479827881), Row(user=2339, rating=4.98464822769165), Row(user=794, rating=4.961503028869629), Row(user=2297, rating=4.925572395324707), Row(user=4383, rating=4.922389984130859), Row(user=599, rating=4.892428874969482), Row(user=2534, rating=4.88935661315918), Row(user=5022, rating=4.87192440032959)]"
2808,"[Row(user=2867, rating=4.750699043273926), Row(user=3902, rating=4.7265305519104), Row(user=2697, rating=4.701678276062012), Row(user=101, rating=4.6940460205078125), Row(user=4801, rating=4.590096473693848), Row(user=2441, rating=4.543970584869385), Row(user=527, rating=4.537063121795654), Row(user=2155, rating=4.530162334442139), Row(user=2364, rating=4.4761786460876465), Row(user=3960, rating=4.444863796234131)]"
340,"[Row(user=5973, rating=4.603718280792236), Row(user=283, rating=4.426822662353516), Row(user=2867, rating=4.39223051071167), Row(user=1341, rating=4.3738555908203125), Row(user=5218, rating=4.310084342956543), Row(user=2329, rating=4.306293487548828), Row(user=5072, rating=4.270593643188477), Row(user=1171, rating=4.252649784088135), Row(user=1673, rating=4.221836090087891), Row(user=3856, rating=4.221683979034424)]"
980,"[Row(user=4383, rating=21.540939331054688), Row(user=540, rating=20.25277328491211), Row(user=491, rating=19.472152709960938), Row(user=4703, rating=18.05793571472168), Row(user=3548, rating=17.950368881225586), Row(user=4538, rating=17.70889663696289), Row(user=1813, rating=17.52267074584961), Row(user=3505, rating=16.968990325927734), Row(user=4427, rating=16.95655632019043), Row(user=2930, rating=16.936059951782227)]"
1670,"[Row(user=1102, rating=7.1019110679626465), Row(user=5758, rating=6.924952030181885), Row(user=5004, rating=6.915701866149902), Row(user=5297, rating=6.726451873779297), Row(user=5328, rating=6.693545341491699), Row(user=2534, rating=6.682274341583252), Row(user=599, rating=6.648600101470947), Row(user=1416, rating=6.645821571350098), Row(user=1918, rating=6.640143394470215), Row(user=207, rating=6.609539985656738)]"
431,"[Row(user=4703, rating=5.269475936889648), Row(user=491, rating=5.161629676818848), Row(user=3787, rating=5.087675094604492), Row(user=5760, rating=5.0122880935668945), Row(user=4028, rating=5.007525444030762), Row(user=2339, rating=4.990638732910156), Row(user=5141, rating=4.98973274230957), Row(user=4175, rating=4.971073627471924), Row(user=5332, rating=4.942177772521973), Row(user=784, rating=4.92023229598999)]"
881,"[Row(user=527, rating=5.2499566078186035), Row(user=4143, rating=5.118501663208008), Row(user=101, rating=5.0470499992370605), Row(user=3902, rating=4.918798923492432), Row(user=898, rating=4.902380466461182), Row(user=2364, rating=4.773571968078613), Row(user=372, rating=4.748241901397705), Row(user=1213, rating=4.738220691680908), Row(user=3979, rating=4.737660884857178), Row(user=3960, rating=4.703219413757324)]"
1021,"[Row(user=1213, rating=5.476426124572754), Row(user=527, rating=5.2973713874816895), Row(user=5590, rating=5.286769866943359), Row(user=4143, rating=5.2369771003723145), Row(user=283, rating=5.153365612030029), Row(user=101, rating=5.02758264541626), Row(user=5297, rating=5.023266792297363), Row(user=898, rating=5.016106128692627), Row(user=5783, rating=4.959677696228027), Row(user=3902, rating=4.931601524353027)]"
3791,"[Row(user=1213, rating=5.722304821014404), Row(user=5297, rating=5.667468070983887), Row(user=283, rating=5.626321792602539), Row(user=2364, rating=5.5565409660339355), Row(user=3902, rating=5.341817855834961), Row(user=5072, rating=5.197308540344238), Row(user=3960, rating=5.180950164794922), Row(user=1310, rating=5.174186706542969), Row(user=101, rating=5.1739983558654785), Row(user=527, rating=5.166435241699219)]"
295,"[Row(user=2449, rating=5.847281455993652), Row(user=2534, rating=5.623659610748291), Row(user=4145, rating=5.574312210083008), Row(user=4228, rating=5.4960808753967285), Row(user=89, rating=5.423030853271484), Row(user=5004, rating=5.304604530334473), Row(user=2339, rating=5.286522388458252), Row(user=5560, rating=5.24925422668457), Row(user=1754, rating=5.158085346221924), Row(user=833, rating=5.1553730964660645)]"
1245,"[Row(user=1341, rating=5.82421875), Row(user=5529, rating=5.317849636077881), Row(user=3235, rating=5.312585830688477), Row(user=2640, rating=5.2854509353637695), Row(user=135, rating=5.200440406799316), Row(user=3463, rating=5.197612285614014), Row(user=4175, rating=5.187338352203369), Row(user=3856, rating=5.182194709777832), Row(user=4944, rating=5.167942047119141), Row(user=4052, rating=5.162441730499268)]"
1335,"[Row(user=527, rating=5.9865803718566895), Row(user=1102, rating=5.917013645172119), Row(user=423, rating=5.553909778594971), Row(user=1756, rating=5.524303913116455), Row(user=4228, rating=5.520410537719727), Row(user=5983, rating=5.444430828094482), Row(user=5590, rating=5.137013912200928), Row(user=2524, rating=5.092276096343994), Row(user=5052, rating=4.906213283538818), Row(user=5810, rating=4.897210597991943)]"
2185,"[Row(user=4703, rating=9.245946884155273), Row(user=4383, rating=9.003633499145508), Row(user=491, rating=8.506023406982422), Row(user=540, rating=8.433502197265625), Row(user=4028, rating=8.035049438476562), Row(user=168, rating=7.977856636047363), Row(user=4462, rating=7.878089904785156), Row(user=2491, rating=7.694256782531738), Row(user=532, rating=7.692552089691162), Row(user=3235, rating=7.568814277648926)]"
2695,"[Row(user=4228, rating=6.416622161865234), Row(user=1102, rating=6.399342060089111), Row(user=2449, rating=6.091041088104248), Row(user=527, rating=5.915937423706055), Row(user=4145, rating=5.754626750946045), Row(user=2534, rating=5.742425441741943), Row(user=5983, rating=5.587830066680908), Row(user=1754, rating=5.522833824157715), Row(user=5004, rating=5.511671543121338), Row(user=1756, rating=5.404980659484863)]"
3625,"[Row(user=1213, rating=7.190969944000244), Row(user=283, rating=7.032881259918213), Row(user=5783, rating=6.853094577789307), Row(user=5297, rating=6.80398416519165), Row(user=4441, rating=6.792391300201416), Row(user=5072, rating=6.785648822784424), Row(user=5973, rating=6.6161956787109375), Row(user=1319, rating=6.5802717208862305), Row(user=2364, rating=6.556158065795898), Row(user=5122, rating=6.515280723571777)]"
